year,quarter,entity_type,entity_name,rank,type,count,amount,state
2023,2,district,Gurdaspur,10,TOTAL,3477902,7577546856.0,Punjab
2023,3,district,Ludhiana,1,TOTAL,26197826,39199512085.0,Punjab
2023,3,district,Sas Nagar,2,TOTAL,24525297,26069215846.0,Punjab
2023,3,district,Amritsar,3,TOTAL,10868758,20713328672.0,Punjab
2023,3,district,Jalandhar,4,TOTAL,9368891,15046792606.0,Punjab
2023,3,district,Patiala,5,TOTAL,8618118,14171977602.0,Punjab
2023,3,district,Kapurthala,6,TOTAL,6129308,6220356184.0,Punjab
2023,3,district,Bathinda,7,TOTAL,5929054,9873063412.0,Punjab
2023,3,district,Fazilka,8,TOTAL,5029109,8904742155.0,Punjab
2023,3,district,Pathankot,9,TOTAL,4086823,6931637759.0,Punjab
2023,3,district,Hoshiarpur,10,TOTAL,3941309,6835046755.0,Punjab
2023,4,district,Ludhiana,1,TOTAL,29131325,45277102986.0,Punjab
2023,4,district,Sas Nagar,2,TOTAL,25135447,27479968336.0,Punjab
2023,4,district,Amritsar,3,TOTAL,11560351,23067243188.0,Punjab
2023,4,district,Jalandhar,4,TOTAL,10055008,16663883512.0,Punjab
2023,4,district,Patiala,5,TOTAL,8999714,15616650177.0,Punjab
2023,4,district,Kapurthala,6,TOTAL,6930286,6648655548.0,Punjab
2023,4,district,Bathinda,7,TOTAL,6390967,10839611189.0,Punjab
2023,4,district,Fazilka,8,TOTAL,5456891,10527432082.0,Punjab
2023,4,district,Pathankot,9,TOTAL,4549073,7819150106.0,Punjab
2023,4,district,Hoshiarpur,10,TOTAL,4336445,7936122207.0,Punjab
2024,1,district,Ludhiana,1,TOTAL,28568525,41343031752.0,Punjab
2024,1,district,Sas Nagar,2,TOTAL,25433845,27372958741.0,Punjab
2024,1,district,Amritsar,3,TOTAL,11540229,22419893464.0,Punjab
2024,1,district,Jalandhar,4,TOTAL,10132962,16446082951.0,Punjab
2024,1,district,Patiala,5,TOTAL,8831645,14870461841.0,Punjab
2024,1,district,Kapurthala,6,TOTAL,6765244,6618033639.0,Punjab
2024,1,district,Bathinda,7,TOTAL,6617924,10904849700.0,Punjab
2024,1,district,Fazilka,8,TOTAL,5730030,10679946746.0,Punjab
2024,1,district,Pathankot,9,TOTAL,4742132,7842947838.0,Punjab
2024,1,district,Hoshiarpur,10,TOTAL,4461001,8004719170.0,Punjab
2024,2,district,Ludhiana,1,TOTAL,35400727,44557828125.0,Punjab
2024,2,district,Sas Nagar,2,TOTAL,30723387,31215525858.0,Punjab
2024,2,district,Amritsar,3,TOTAL,13776755,24221455725.0,Punjab
2024,2,district,Jalandhar,4,TOTAL,12349508,18128835080.0,Punjab
2024,2,district,Patiala,5,TOTAL,10846087,16336740816.0,Punjab
2024,2,district,Bathinda,6,TOTAL,7831997,11957037939.0,Punjab
2024,2,district,Kapurthala,7,TOTAL,7426669,7283857721.0,Punjab
2024,2,district,Fazilka,8,TOTAL,6573364,10789879069.0,Punjab
2024,2,district,Pathankot,9,TOTAL,5775221,8890480263.0,Punjab
2024,2,district,Hoshiarpur,10,TOTAL,5391642,8599950770.0,Punjab
2024,3,district,Ludhiana,1,TOTAL,40032943,49808687029.0,Punjab
2024,3,district,Sas Nagar,2,TOTAL,32960621,32600788096.0,Punjab
2024,3,district,Amritsar,3,TOTAL,15114786,25498232906.0,Punjab
2024,3,district,Jalandhar,4,TOTAL,13793620,19290601606.0,Punjab
2024,3,district,Patiala,5,TOTAL,12023048,16869198282.0,Punjab
2024,3,district,Bathinda,6,TOTAL,8747233,12644955739.0,Punjab
2024,3,district,Kapurthala,7,TOTAL,7721886,7905356579.0,Punjab
2024,3,district,Fazilka,8,TOTAL,6356943,9556551986.0,Punjab
2024,3,district,Hoshiarpur,9,TOTAL,5973358,9155493169.0,Punjab
2024,3,district,Pathankot,10,TOTAL,5869967,8920911367.0,Punjab
2024,4,district,Ludhiana,1,TOTAL,42886520,57812627135.0,Punjab
2024,4,district,Sas Nagar,2,TOTAL,33581261,34532810874.0,Punjab
2024,4,district,Amritsar,3,TOTAL,16346749,28740230644.0,Punjab
2024,4,district,Jalandhar,4,TOTAL,14880101,21671210961.0,Punjab
2024,4,district,Patiala,5,TOTAL,12735792,18858856263.0,Punjab
2024,4,district,Bathinda,6,TOTAL,9137826,13643478428.0,Punjab
2024,4,district,Kapurthala,7,TOTAL,8482011,8624136499.0,Punjab
2024,4,district,Fazilka,8,TOTAL,6702859,11019891129.0,Punjab
2024,4,district,Hoshiarpur,9,TOTAL,6587313,10763106680.0,Punjab
2024,4,district,Pathankot,10,TOTAL,6273187,9761094256.0,Punjab
2020,1,district,Jaipur,1,TOTAL,52623661,98360847993.80876,Rajasthan
2020,1,district,Alwar,2,TOTAL,5046369,9090012850.268248,Rajasthan
2020,1,district,Jodhpur,3,TOTAL,3807384,7642170733.961327,Rajasthan
2020,1,district,Kota,4,TOTAL,3282916,4272102864.0380745,Rajasthan
2020,1,district,Bhilwara,5,TOTAL,2976581,5578143401.683448,Rajasthan
2020,1,district,Sikar,6,TOTAL,2898431,6198159589.270256,Rajasthan
2020,1,district,Udaipur,7,TOTAL,2735381,3947849172.8481545,Rajasthan
2020,1,district,Ajmer,8,TOTAL,2642400,5228150510.999587,Rajasthan
2020,1,district,Dausa,9,TOTAL,2290731,3676225560.290492,Rajasthan
2020,1,district,Nagaur,10,TOTAL,1885285,4010256396.916327,Rajasthan
2020,2,district,Jaipur,1,TOTAL,43871862,88270816977.90562,Rajasthan
2020,2,district,Alwar,2,TOTAL,5981709,10239649719.69033,Rajasthan
2020,2,district,Jodhpur,3,TOTAL,3972317,7649652331.703363,Rajasthan
2020,2,district,Sikar,4,TOTAL,3448263,6813435569.801193,Rajasthan
2020,2,district,Bhilwara,5,TOTAL,3144077,5583955261.068823,Rajasthan
2020,2,district,Dausa,6,TOTAL,2849821,4537835885.88078,Rajasthan
2020,2,district,Kota,7,TOTAL,2674020,4271159445.4302053,Rajasthan
2020,2,district,Ajmer,8,TOTAL,2539677,4723275736.995972,Rajasthan
2020,2,district,Nagaur,9,TOTAL,2506689,4856436699.305586,Rajasthan
2020,2,district,Udaipur,10,TOTAL,2293910,3491313530.816518,Rajasthan
2020,3,district,Jaipur,1,TOTAL,71797182,138189424031.4575,Rajasthan
2020,3,district,Alwar,2,TOTAL,7995044,14617913028.152313,Rajasthan
2020,3,district,Jodhpur,3,TOTAL,6262826,13714122197.99096,Rajasthan
2020,3,district,Bhilwara,4,TOTAL,4656173,9414793215.559494,Rajasthan
2020,3,district,Sikar,5,TOTAL,4567655,9916206321.877428,Rajasthan
2020,3,district,Kota,6,TOTAL,4442791,8027789840.771695,Rajasthan
2020,3,district,Ajmer,7,TOTAL,3910137,8288212743.525795,Rajasthan
2020,3,district,Udaipur,8,TOTAL,3836995,6351934008.147478,Rajasthan
2020,3,district,Dausa,9,TOTAL,3552220,5920927935.593803,Rajasthan
2020,3,district,Nagaur,10,TOTAL,3048026,6903346685.307568,Rajasthan
2020,4,district,Jaipur,1,TOTAL,82378485,159641718978.41748,Rajasthan
2020,4,district,Alwar,2,TOTAL,10874361,21064630283.175983,Rajasthan
2020,4,district,Jodhpur,3,TOTAL,8568947,19107841742.138824,Rajasthan
2020,4,district,Bhilwara,4,TOTAL,6669204,13765886969.320032,Rajasthan
2020,4,district,Sikar,5,TOTAL,6635869,15551286576.699253,Rajasthan
2020,4,district,Kota,6,TOTAL,6392503,11328763287.371359,Rajasthan
2020,4,district,Ajmer,7,TOTAL,5843422,12526263260.900742,Rajasthan
2020,4,district,Udaipur,8,TOTAL,5631994,9376663713.630653,Rajasthan
2020,4,district,Nagaur,9,TOTAL,4447471,10913756198.461227,Rajasthan
2020,4,district,Bikaner,10,TOTAL,4005208,8393453473.061908,Rajasthan
2021,1,district,Jaipur,1,TOTAL,125917532,223771205713.2528,Rajasthan
2021,1,district,Alwar,2,TOTAL,12041829,23497000298.13838,Rajasthan
2021,1,district,Jodhpur,3,TOTAL,11409882,24774598219.407482,Rajasthan
2021,1,district,Kota,4,TOTAL,9133910,15546647728.086227,Rajasthan
2021,1,district,Bhilwara,5,TOTAL,7672484,16416337441.885864,Rajasthan
2021,1,district,Sikar,6,TOTAL,7581768,17303999484.268673,Rajasthan
2021,1,district,Ajmer,7,TOTAL,7053995,15317166377.74087,Rajasthan
2021,1,district,Udaipur,8,TOTAL,6826421,10957000441.952847,Rajasthan
2021,1,district,Dausa,9,TOTAL,4999310,8786072971.794998,Rajasthan
2021,1,district,Nagaur,10,TOTAL,4976059,12761075159.690163,Rajasthan
2021,2,district,Jaipur,1,TOTAL,137247139,248390977964.55786,Rajasthan
2021,2,district,Alwar,2,TOTAL,14291357,26436939537.757683,Rajasthan
2021,2,district,Jodhpur,3,TOTAL,12941666,27913789331.640594,Rajasthan
2021,2,district,Kota,4,TOTAL,9960676,18087598514.488914,Rajasthan
2021,2,district,Sikar,5,TOTAL,8840543,19750164303.674767,Rajasthan
2021,2,district,Bhilwara,6,TOTAL,8735150,17984159143.10391,Rajasthan
2021,2,district,Ajmer,7,TOTAL,7863986,16687418391.08572,Rajasthan
2021,2,district,Nagaur,8,TOTAL,6493229,15639817785.864773,Rajasthan
2021,2,district,Dausa,9,TOTAL,6410357,10828124760.838032,Rajasthan
2021,2,district,Udaipur,10,TOTAL,6280736,10800769537.661558,Rajasthan
2021,3,district,Jaipur,1,TOTAL,193839196,313664435689.29987,Rajasthan
2021,3,district,Jodhpur,2,TOTAL,19263957,38514689412.99684,Rajasthan
2021,3,district,Alwar,3,TOTAL,18956440,31796623472.554596,Rajasthan
2021,3,district,Kota,4,TOTAL,13858632,22356848820.753067,Rajasthan
2021,3,district,Bhilwara,5,TOTAL,12558408,23899765687.00115,Rajasthan
2021,3,district,Sikar,6,TOTAL,12157675,24859966680.623276,Rajasthan
2021,3,district,Ajmer,7,TOTAL,12039695,23974005140.503326,Rajasthan
2021,3,district,Udaipur,8,TOTAL,10000681,15950385929.054022,Rajasthan
2021,3,district,Nagaur,9,TOTAL,8542495,19712431242.607426,Rajasthan
2021,3,district,Dausa,10,TOTAL,8175162,12267753350.999645,Rajasthan
2021,4,district,Jaipur,1,TOTAL,231804892,394435778364.0141,Rajasthan
2021,4,district,Jodhpur,2,TOTAL,23671637,49201187505.373276,Rajasthan
2021,4,district,Alwar,3,TOTAL,23661509,40984441151.34271,Rajasthan
2021,4,district,Bhilwara,4,TOTAL,15373212,29555829037.16449,Rajasthan
2021,4,district,Ajmer,5,TOTAL,15049250,31040109507.970833,Rajasthan
2021,4,district,Sikar,6,TOTAL,14946567,32671486020.051144,Rajasthan
2021,4,district,Kota,7,TOTAL,14912645,24168234009.303997,Rajasthan
2021,4,district,Udaipur,8,TOTAL,12082286,19874244609.252956,Rajasthan
2021,4,district,Nagaur,9,TOTAL,10615952,25959911336.428215,Rajasthan
2021,4,district,Dausa,10,TOTAL,10142219,16190233721.345505,Rajasthan
2022,1,district,Jaipur,1,TOTAL,262950613,434507898653.22876,Rajasthan
2022,1,district,Jodhpur,2,TOTAL,27810577,56966935615.030495,Rajasthan
2022,1,district,Alwar,3,TOTAL,27462202,46051829716.346725,Rajasthan
2022,1,district,Kota,4,TOTAL,19207151,30335394639.448093,Rajasthan
2022,1,district,Bhilwara,5,TOTAL,18219742,34832214592.68741,Rajasthan
2022,1,district,Ajmer,6,TOTAL,17973292,36567659945.04271,Rajasthan
2022,1,district,Sikar,7,TOTAL,16975662,35691652892.44501,Rajasthan
2022,1,district,Udaipur,8,TOTAL,13527713,22322610837.972824,Rajasthan
2022,1,district,Nagaur,9,TOTAL,12629151,30251543728.242836,Rajasthan
2022,1,district,Bikaner,10,TOTAL,11656264,23262580003.212997,Rajasthan
2022,2,district,Jaipur,1,TOTAL,314511010,497492495896.22046,Rajasthan
2022,2,district,Alwar,2,TOTAL,31488094,50746151172.86586,Rajasthan
2022,2,district,Jodhpur,3,TOTAL,31463295,61614349060.01108,Rajasthan
2022,2,district,Kota,4,TOTAL,22930803,36055197912.070015,Rajasthan
2022,2,district,Ajmer,5,TOTAL,20900496,40715583331.30888,Rajasthan
2022,2,district,Bhilwara,6,TOTAL,20131391,38273076738.35588,Rajasthan
2022,2,district,Sikar,7,TOTAL,19932783,40102076741.92372,Rajasthan
2022,2,district,Udaipur,8,TOTAL,15896129,24912652507.999565,Rajasthan
2022,2,district,Nagaur,9,TOTAL,14631304,33408260595.26596,Rajasthan
2022,2,district,Bikaner,10,TOTAL,13694139,26087476960.412987,Rajasthan
2022,3,district,Jaipur,1,TOTAL,377469909,564818218571.2906,Rajasthan
2022,3,district,Jodhpur,2,TOTAL,44177624,78522559026.67796,Rajasthan
2022,3,district,Alwar,3,TOTAL,35823235,53614596972.029465,Rajasthan
2022,3,district,Ajmer,4,TOTAL,28082495,49547976214.078476,Rajasthan
2022,3,district,Kota,5,TOTAL,22439613,32238127933.327988,Rajasthan
2022,3,district,Bhilwara,6,TOTAL,22210445,37982785217.262955,Rajasthan
2022,3,district,Sikar,7,TOTAL,21334188,40269671901.04936,Rajasthan
2022,3,district,Udaipur,8,TOTAL,17437737,26920987876.54088,Rajasthan
2022,3,district,Nagaur,9,TOTAL,17110682,34696357961.379196,Rajasthan
2022,3,district,Bikaner,10,TOTAL,15580963,27371553576.152893,Rajasthan
2022,4,district,Jaipur,1,TOTAL,404922774,635458549842.8215,Rajasthan
2022,4,district,Jodhpur,2,TOTAL,65465040,116215227388.41562,Rajasthan
2022,4,district,Alwar,3,TOTAL,38922404,61077684974.04574,Rajasthan
2022,4,district,Bhilwara,4,TOTAL,27720484,47886590518.51659,Rajasthan
2022,4,district,Ajmer,5,TOTAL,27641155,51933913055.11865,Rajasthan
2022,4,district,Udaipur,6,TOTAL,26954261,41938245496.56419,Rajasthan
2022,4,district,Kota,7,TOTAL,26571402,37841298987.05792,Rajasthan
2022,4,district,Sikar,8,TOTAL,23710055,48095846111.82442,Rajasthan
2022,4,district,Nagaur,9,TOTAL,20286836,43215070664.43902,Rajasthan
2022,4,district,Bikaner,10,TOTAL,16072144,30210151812.097847,Rajasthan
2023,1,district,Jaipur,1,TOTAL,250101628,383391511211.0,Rajasthan
2023,1,district,Alwar,2,TOTAL,59810068,90609216574.0,Rajasthan
2023,1,district,Jodhpur,3,TOTAL,55799596,103638420860.0,Rajasthan
2023,1,district,Ajmer,4,TOTAL,40711142,75097900480.0,Rajasthan
2023,1,district,Bhilwara,5,TOTAL,40390520,69684628207.0,Rajasthan
2023,1,district,Kota,6,TOTAL,37756795,49533748966.0,Rajasthan
2023,1,district,Sikar,7,TOTAL,37352772,73473038385.0,Rajasthan
2023,1,district,Nagaur,8,TOTAL,29670841,64697662210.0,Rajasthan
2023,1,district,Udaipur,9,TOTAL,28562794,42357660825.0,Rajasthan
2023,1,district,Barmer,10,TOTAL,27662361,55275431518.0,Rajasthan
2023,2,district,Jaipur,1,TOTAL,291245541,414094307123.0,Rajasthan
2023,2,district,Alwar,2,TOTAL,72379746,100096748505.0,Rajasthan
2023,2,district,Jodhpur,3,TOTAL,63628518,111202183454.0,Rajasthan
2023,2,district,Ajmer,4,TOTAL,47633939,82448878689.0,Rajasthan
2023,2,district,Bhilwara,5,TOTAL,46805864,76181416686.0,Rajasthan
2023,2,district,Sikar,6,TOTAL,43838459,80007069194.0,Rajasthan
2023,2,district,Kota,7,TOTAL,42838853,57552911099.0,Rajasthan
2023,2,district,Nagaur,8,TOTAL,34917594,69594287612.0,Rajasthan
2023,2,district,Udaipur,9,TOTAL,32859859,46209374120.0,Rajasthan
2023,2,district,Bikaner,10,TOTAL,31513648,53282144682.0,Rajasthan
2023,3,district,Jaipur,1,TOTAL,342432937,452155901967.0,Rajasthan
2023,3,district,Alwar,2,TOTAL,83622314,106211136518.0,Rajasthan
2023,3,district,Jodhpur,3,TOTAL,75070383,122789673613.0,Rajasthan
2023,3,district,Ajmer,4,TOTAL,55434114,89863148675.0,Rajasthan
2023,3,district,Bhilwara,5,TOTAL,52915174,79649818035.0,Rajasthan
2023,3,district,Kota,6,TOTAL,50762499,59711359939.0,Rajasthan
2023,3,district,Sikar,7,TOTAL,50163961,84352935822.0,Rajasthan
2023,3,district,Nagaur,8,TOTAL,39621859,74244773949.0,Rajasthan
2023,3,district,Udaipur,9,TOTAL,37041203,49779671400.0,Rajasthan
2023,3,district,Barmer,10,TOTAL,35967971,59672023179.0,Rajasthan
2023,4,district,Jaipur,1,TOTAL,364600665,506659281364.0,Rajasthan
2023,4,district,Alwar,2,TOTAL,90398765,122187805239.0,Rajasthan
2023,4,district,Jodhpur,3,TOTAL,80099069,137799775489.0,Rajasthan
2023,4,district,Ajmer,4,TOTAL,61677455,104211118247.0,Rajasthan
2023,4,district,Bhilwara,5,TOTAL,58968074,91538306045.0,Rajasthan
2023,4,district,Sikar,6,TOTAL,54855504,99274410685.0,Rajasthan
2023,4,district,Kota,7,TOTAL,54374028,67851721970.0,Rajasthan
2023,4,district,Nagaur,8,TOTAL,43666154,86407438554.0,Rajasthan
2023,4,district,Udaipur,9,TOTAL,39752805,54390693651.0,Rajasthan
2023,4,district,Barmer,10,TOTAL,39465333,67901461228.0,Rajasthan
2024,1,district,Jaipur,1,TOTAL,417960026,559737992837.0,Rajasthan
2024,1,district,Alwar,2,TOTAL,108520009,140228734870.0,Rajasthan
2024,1,district,Jodhpur,3,TOTAL,95473393,154505604386.0,Rajasthan
2024,1,district,Ajmer,4,TOTAL,73201030,118678417415.0,Rajasthan
2024,1,district,Bhilwara,5,TOTAL,69716571,105876770009.0,Rajasthan
2024,1,district,Sikar,6,TOTAL,66079857,115438701952.0,Rajasthan
2024,1,district,Kota,7,TOTAL,62441853,74950448638.0,Rajasthan
2024,1,district,Nagaur,8,TOTAL,52846770,100182081923.0,Rajasthan
2024,1,district,Barmer,9,TOTAL,50374130,83345520997.0,Rajasthan
2024,1,district,Bikaner,10,TOTAL,47066973,75595791287.0,Rajasthan
2024,2,district,Jaipur,1,TOTAL,473991132,581415499446.0,Rajasthan
2024,2,district,Alwar,2,TOTAL,123384960,146601286216.0,Rajasthan
2024,2,district,Jodhpur,3,TOTAL,109890780,163991887137.0,Rajasthan
2024,2,district,Ajmer,4,TOTAL,83477986,125536806433.0,Rajasthan
2024,2,district,Bhilwara,5,TOTAL,77546963,110343877562.0,Rajasthan
2024,2,district,Sikar,6,TOTAL,74670274,120769552846.0,Rajasthan
2024,2,district,Kota,7,TOTAL,68085929,82603805702.0,Rajasthan
2024,2,district,Nagaur,8,TOTAL,61668120,106905796077.0,Rajasthan
2024,2,district,Barmer,9,TOTAL,56856938,85881959598.0,Rajasthan
2024,2,district,Bikaner,10,TOTAL,54860379,81393064142.0,Rajasthan
2024,3,district,Jaipur,1,TOTAL,392547155,435623980901.0,Rajasthan
2024,3,district,Jaipur Rural,2,TOTAL,89649582,124662855950.0,Rajasthan
2024,3,district,Kota,3,TOTAL,74683892,82226084258.0,Rajasthan
2024,3,district,Jodhpur,4,TOTAL,65736215,87485725509.0,Rajasthan
2024,3,district,Sikar,5,TOTAL,62920265,95768283842.0,Rajasthan
2024,3,district,Bhilwara,6,TOTAL,62535691,82583353104.0,Rajasthan
2024,3,district,Ajmer,7,TOTAL,60977307,86264557832.0,Rajasthan
2024,3,district,Alwar,8,TOTAL,59413577,67166074935.0,Rajasthan
2024,3,district,Bikaner,9,TOTAL,55301890,76396377399.0,Rajasthan
2024,3,district,Udaipur,10,TOTAL,51328997,59858250523.0,Rajasthan
2024,4,district,Jaipur,1,TOTAL,419541051,484830515848.0,Rajasthan
2024,4,district,Jaipur Rural,2,TOTAL,94887359,143651011670.0,Rajasthan
2024,4,district,Kota,3,TOTAL,78652857,91296239141.0,Rajasthan
2024,4,district,Jodhpur,4,TOTAL,69133490,95763063449.0,Rajasthan
2024,4,district,Bhilwara,5,TOTAL,65786845,91517533985.0,Rajasthan
2024,4,district,Sikar,6,TOTAL,65117483,106894207912.0,Rajasthan
2024,4,district,Ajmer,7,TOTAL,65076469,97434602238.0,Rajasthan
2024,4,district,Alwar,8,TOTAL,61265025,76097065857.0,Rajasthan
2024,4,district,Bikaner,9,TOTAL,57079577,85444950556.0,Rajasthan
2024,4,district,Udaipur,10,TOTAL,56852827,67449081560.0,Rajasthan
2020,1,district,East,1,TOTAL,360279,729478141.568978,Sikkim
2020,1,district,South,2,TOTAL,82456,138401236.4081525,Sikkim
2020,1,district,West,3,TOTAL,49913,100981561.51060595,Sikkim
2020,1,district,North,4,TOTAL,35470,84615332.45666516,Sikkim
2020,2,district,East,1,TOTAL,304581,653853477.4965272,Sikkim
2020,2,district,South,2,TOTAL,95669,152837659.21956825,Sikkim
2020,2,district,West,3,TOTAL,69860,121265798.69496223,Sikkim
2020,2,district,North,4,TOTAL,47621,126661852.85020877,Sikkim
2020,3,district,East,1,TOTAL,353881,869648385.4220288,Sikkim
2020,3,district,South,2,TOTAL,104888,202497013.7266165,Sikkim
2020,3,district,West,3,TOTAL,79994,165556236.37028116,Sikkim
2020,3,district,North,4,TOTAL,57672,163225093.14147198,Sikkim
2020,4,district,East,1,TOTAL,428732,1129627876.1171594,Sikkim
2020,4,district,South,2,TOTAL,130339,292804584.22659683,Sikkim
2020,4,district,West,3,TOTAL,95163,245657098.12953636,Sikkim
2020,4,district,North,4,TOTAL,80801,251186246.6496318,Sikkim
2021,1,district,East,1,TOTAL,516158,1432658383.1323361,Sikkim
2021,1,district,South,2,TOTAL,127233,310128541.24028677,Sikkim
2021,1,district,West,3,TOTAL,88532,254432217.49525505,Sikkim
2021,1,district,North,4,TOTAL,68266,220448584.97284672,Sikkim
2021,2,district,East,1,TOTAL,635504,1575867390.7924504,Sikkim
2021,2,district,South,2,TOTAL,157530,344012187.23706484,Sikkim
2021,2,district,West,3,TOTAL,102322,248942844.21008107,Sikkim
2021,2,district,North,4,TOTAL,81358,256077157.43570048,Sikkim
2021,3,district,East,1,TOTAL,757493,1937906268.9017417,Sikkim
2021,3,district,South,2,TOTAL,188063,416609481.7028275,Sikkim
2021,3,district,West,3,TOTAL,116665,312940476.1654819,Sikkim
2021,3,district,North,4,TOTAL,98373,321880637.0383413,Sikkim
2021,4,district,East,1,TOTAL,1071092,2791933180.3838186,Sikkim
2021,4,district,South,2,TOTAL,238464,546711693.4617904,Sikkim
2021,4,district,West,3,TOTAL,146397,436365769.1449038,Sikkim
2021,4,district,North,4,TOTAL,128392,421772618.64529496,Sikkim
2022,1,district,East,1,TOTAL,1173942,2887894588.7435055,Sikkim
2022,1,district,South,2,TOTAL,281076,619438912.3531296,Sikkim
2022,1,district,West,3,TOTAL,165446,468296204.3106276,Sikkim
2022,1,district,North,4,TOTAL,123838,391801570.45615834,Sikkim
2022,2,district,East,1,TOTAL,1540255,3736097005.542384,Sikkim
2022,2,district,South,2,TOTAL,391808,756330708.2028979,Sikkim
2022,2,district,West,3,TOTAL,215921,578171483.8935817,Sikkim
2022,2,district,North,4,TOTAL,174097,540506472.6682708,Sikkim
2022,3,district,East,1,TOTAL,1604446,3375012613.0491495,Sikkim
2022,3,district,South,2,TOTAL,406488,760409362.3196087,Sikkim
2022,3,district,West,3,TOTAL,204845,503543689.90772796,Sikkim
2022,3,district,North,4,TOTAL,180979,523914878.614971,Sikkim
2022,4,district,East,1,TOTAL,2227237,4615052808.218626,Sikkim
2022,4,district,South,2,TOTAL,410951,731151545.284701,Sikkim
2022,4,district,West,3,TOTAL,222875,569473212.1510196,Sikkim
2022,4,district,North,4,TOTAL,197276,542707823.7654651,Sikkim
2023,1,district,East,1,TOTAL,2050840,4070142377.0,Sikkim
2023,1,district,South,2,TOTAL,686864,1130114141.0,Sikkim
2023,1,district,West,3,TOTAL,368967,853504549.0,Sikkim
2023,1,district,North,4,TOTAL,289457,708806955.0,Sikkim
2023,2,district,East,1,TOTAL,2681672,5266694395.0,Sikkim
2023,2,district,South,2,TOTAL,866355,1313893353.0,Sikkim
2023,2,district,West,3,TOTAL,468073,1009668241.0,Sikkim
2023,2,district,North,4,TOTAL,396867,990094447.0,Sikkim
2023,3,district,East,1,TOTAL,2877345,4826863273.0,Sikkim
2023,3,district,South,2,TOTAL,981509,1367211496.0,Sikkim
2023,3,district,West,3,TOTAL,518786,961549678.0,Sikkim
2023,3,district,North,4,TOTAL,427297,951612974.0,Sikkim
2023,4,district,East,1,TOTAL,2941915,5169011224.0,Sikkim
2023,4,district,South,2,TOTAL,992717,1473748906.0,Sikkim
2023,4,district,West,3,TOTAL,559933,1099388405.0,Sikkim
2023,4,district,North,4,TOTAL,362759,848459936.0,Sikkim
2024,1,district,East,1,TOTAL,3488191,5716197803.0,Sikkim
2024,1,district,South,2,TOTAL,1210994,1648548570.0,Sikkim
2024,1,district,West,3,TOTAL,638357,1126104223.0,Sikkim
2024,1,district,North,4,TOTAL,482604,964870927.0,Sikkim
2024,2,district,East,1,TOTAL,4331593,6980034785.0,Sikkim
2024,2,district,South,2,TOTAL,1459366,1811616156.0,Sikkim
2024,2,district,West,3,TOTAL,827782,1370032747.0,Sikkim
2024,2,district,North,4,TOTAL,569581,1134834467.0,Sikkim
2024,3,district,Gangtok,1,TOTAL,3579312,5111431053.0,Sikkim
2024,3,district,Namchi,2,TOTAL,1350881,1562465268.0,Sikkim
2024,3,district,Pakyong,3,TOTAL,1323308,1584620683.0,Sikkim
2024,3,district,Mangan,4,TOTAL,605337,1135907899.0,Sikkim
2024,3,district,Gyalshing,5,TOTAL,503419,711319647.0,Sikkim
2024,3,district,Soreng,6,TOTAL,351524,464084522.0,Sikkim
2024,4,district,Gangtok,1,TOTAL,4189043,6157550329.0,Sikkim
2024,4,district,Namchi,2,TOTAL,1548124,1869871124.0,Sikkim
2024,4,district,Pakyong,3,TOTAL,1444506,1821106426.0,Sikkim
2024,4,district,Mangan,4,TOTAL,709258,1284718452.0,Sikkim
2024,4,district,Gyalshing,5,TOTAL,623889,953320814.0,Sikkim
2024,4,district,Soreng,6,TOTAL,402050,554534253.0,Sikkim
2020,1,district,Chennai,1,TOTAL,21747309,40923609646.495,Tamil Nadu
2020,1,district,Chengalpattu,2,TOTAL,8891884,10378205348.593527,Tamil Nadu
2020,1,district,Coimbatore,3,TOTAL,6238270,11125605562.452183,Tamil Nadu
2020,1,district,Thiruvallur,4,TOTAL,5190597,8255497494.992451,Tamil Nadu
2020,1,district,Kancheepuram,5,TOTAL,3618880,5144042351.014135,Tamil Nadu
2020,1,district,Tiruppur,6,TOTAL,1918620,3829323477.068222,Tamil Nadu
2020,1,district,Salem,7,TOTAL,1816883,3938965855.2653995,Tamil Nadu
2020,1,district,Krishnagiri,8,TOTAL,1806032,3381602583.567412,Tamil Nadu
2020,1,district,Madurai,9,TOTAL,1334450,2667507196.7747316,Tamil Nadu
2020,1,district,Vellore,10,TOTAL,1236004,1793602013.1346076,Tamil Nadu
2020,2,district,Chennai,1,TOTAL,12611208,29147317644.503105,Tamil Nadu
2020,2,district,Coimbatore,2,TOTAL,4598586,9331489602.732159,Tamil Nadu
2020,2,district,Chengalpattu,3,TOTAL,3911793,5672393784.752347,Tamil Nadu
2020,2,district,Thiruvallur,4,TOTAL,3872452,6511946063.874299,Tamil Nadu
2020,2,district,Kancheepuram,5,TOTAL,2203060,3393883768.084098,Tamil Nadu
2020,2,district,Salem,6,TOTAL,1996687,3860454261.651264,Tamil Nadu
2020,2,district,Krishnagiri,7,TOTAL,1815882,2926042853.456265,Tamil Nadu
2020,2,district,Tiruppur,8,TOTAL,1672101,2911511483.8182716,Tamil Nadu
2020,2,district,Madurai,9,TOTAL,1479517,2674909377.665058,Tamil Nadu
2020,2,district,Tiruchirappalli,10,TOTAL,1239752,2259353198.2312646,Tamil Nadu
2020,3,district,Chennai,1,TOTAL,17354210,39868873382.45007,Tamil Nadu
