year,quarter,level,region,device,count
2021,1,state,Nagaland,Samsung,27338
2021,1,state,Nagaland,Oppo,24014
2021,1,state,Nagaland,Realme,13266
2021,1,state,Nagaland,Huawei,4306
2021,1,state,Nagaland,Apple,4121
2021,1,state,Nagaland,Gionee,3806
2021,1,state,Nagaland,Asus,3633
2021,1,state,Nagaland,Micromax,3039
2021,1,state,Nagaland,Others,23378
2021,2,state,Nagaland,Xiaomi,69897
2021,2,state,Nagaland,Vivo,38629
2021,2,state,Nagaland,Samsung,29348
2021,2,state,Nagaland,Oppo,25763
2021,2,state,Nagaland,Realme,15567
2021,2,state,Nagaland,Apple,4432
2021,2,state,Nagaland,Huawei,4355
2021,2,state,Nagaland,Gionee,3847
2021,2,state,Nagaland,Asus,3569
2021,2,state,Nagaland,Micromax,2956
2021,2,state,Nagaland,Others,24974
2021,3,state,Nagaland,Xiaomi,75533
2021,3,state,Nagaland,Vivo,42814
2021,3,state,Nagaland,Samsung,30669
2021,3,state,Nagaland,Oppo,28344
2021,3,state,Nagaland,Realme,18070
2021,3,state,Nagaland,Apple,4751
2021,3,state,Nagaland,Huawei,4623
2021,3,state,Nagaland,Gionee,4004
2021,3,state,Nagaland,Asus,3519
2021,3,state,Nagaland,Micromax,2857
2021,3,state,Nagaland,Others,26613
2021,4,state,Nagaland,Xiaomi,81701
2021,4,state,Nagaland,Vivo,45835
2021,4,state,Nagaland,Samsung,32050
2021,4,state,Nagaland,Oppo,30262
2021,4,state,Nagaland,Realme,21734
2021,4,state,Nagaland,Apple,5329
2021,4,state,Nagaland,Huawei,4595
2021,4,state,Nagaland,Gionee,3855
2021,4,state,Nagaland,Asus,3465
2021,4,state,Nagaland,Infinix,3191
2021,4,state,Nagaland,Others,27973
2022,1,state,Nagaland,Xiaomi,86500
2022,1,state,Nagaland,Vivo,48861
2022,1,state,Nagaland,Samsung,33311
2022,1,state,Nagaland,Oppo,32385
2022,1,state,Nagaland,Realme,24725
2022,1,state,Nagaland,Apple,5724
2022,1,state,Nagaland,Huawei,4682
2022,1,state,Nagaland,Gionee,3847
2022,1,state,Nagaland,Infinix,3655
2022,1,state,Nagaland,Asus,3422
2022,1,state,Nagaland,Others,29371
2020,1,state,Odisha,Xiaomi,1927219
2020,1,state,Odisha,Samsung,1180711
2020,1,state,Odisha,Vivo,1006170
2020,1,state,Odisha,Oppo,851242
2020,1,state,Odisha,Realme,458938
2020,1,state,Odisha,Motorola,164789
2020,1,state,Odisha,Lenovo,138741
2020,1,state,Odisha,Huawei,115095
2020,1,state,Odisha,Micromax,111642
2020,1,state,Odisha,OnePlus,75301
2020,1,state,Odisha,Others,623122
2020,2,state,Odisha,Xiaomi,2091828
2020,2,state,Odisha,Samsung,1283975
2020,2,state,Odisha,Vivo,1122838
2020,2,state,Odisha,Oppo,943406
2020,2,state,Odisha,Realme,516701
2020,2,state,Odisha,Motorola,174133
2020,2,state,Odisha,Lenovo,144685
2020,2,state,Odisha,Huawei,123415
2020,2,state,Odisha,Micromax,116156
2020,2,state,Odisha,OnePlus,77769
2020,2,state,Odisha,Others,663409
2020,3,state,Odisha,Xiaomi,2262871
2020,3,state,Odisha,Samsung,1391798
2020,3,state,Odisha,Vivo,1253856
2020,3,state,Odisha,Oppo,1040287
2020,3,state,Odisha,Realme,584452
2020,3,state,Odisha,Motorola,183892
2020,3,state,Odisha,Lenovo,152410
2020,3,state,Odisha,Huawei,131407
2020,3,state,Odisha,Micromax,120863
2020,3,state,Odisha,OnePlus,81043
2020,3,state,Odisha,Others,698876
2020,4,state,Odisha,Xiaomi,2445630
2020,4,state,Odisha,Samsung,1510338
2020,4,state,Odisha,Vivo,1383491
2020,4,state,Odisha,Oppo,1143995
2020,4,state,Odisha,Realme,663117
2020,4,state,Odisha,Motorola,193546
2020,4,state,Odisha,Lenovo,159900
2020,4,state,Odisha,Huawei,139630
2020,4,state,Odisha,Micromax,125854
2020,4,state,Odisha,OnePlus,84632
2020,4,state,Odisha,Others,748618
2021,1,state,Odisha,Xiaomi,2614110
2021,1,state,Odisha,Samsung,1605021
2021,1,state,Odisha,Vivo,1523937
2021,1,state,Odisha,Oppo,1237047
2021,1,state,Odisha,Realme,742037
2021,1,state,Odisha,Motorola,197806
2021,1,state,Odisha,Lenovo,160152
2021,1,state,Odisha,Huawei,145607
2021,1,state,Odisha,Micromax,126538
2021,1,state,Odisha,OnePlus,89904
2021,1,state,Odisha,Others,790850
2021,2,state,Odisha,Xiaomi,2776465
2021,2,state,Odisha,Samsung,1688178
2021,2,state,Odisha,Vivo,1666083
2021,2,state,Odisha,Oppo,1331944
2021,2,state,Odisha,Realme,877531
2021,2,state,Odisha,Motorola,196873
2021,2,state,Odisha,Lenovo,154993
2021,2,state,Odisha,Huawei,141842
2021,2,state,Odisha,Micromax,122934
2021,2,state,Odisha,OnePlus,100281
2021,2,state,Odisha,Others,833905
2021,3,state,Odisha,Xiaomi,2958185
2021,3,state,Odisha,Vivo,1849105
2021,3,state,Odisha,Samsung,1745741
2021,3,state,Odisha,Oppo,1456997
2021,3,state,Odisha,Realme,1038215
2021,3,state,Odisha,Motorola,193489
2021,3,state,Odisha,Lenovo,148332
2021,3,state,Odisha,Huawei,146495
2021,3,state,Odisha,Micromax,120590
2021,3,state,Odisha,OnePlus,120517
2021,3,state,Odisha,Others,874824
2021,4,state,Odisha,Xiaomi,3105043
2021,4,state,Odisha,Vivo,2017533
2021,4,state,Odisha,Samsung,1803261
2021,4,state,Odisha,Oppo,1574160
2021,4,state,Odisha,Realme,1250982
2021,4,state,Odisha,Motorola,194973
2021,4,state,Odisha,OnePlus,144365
2021,4,state,Odisha,Huawei,140106
2021,4,state,Odisha,Lenovo,138057
2021,4,state,Odisha,Micromax,116563
2021,4,state,Odisha,Others,914192
2022,1,state,Odisha,Xiaomi,3238439
2022,1,state,Odisha,Vivo,2184386
2022,1,state,Odisha,Samsung,1862470
2022,1,state,Odisha,Oppo,1698088
2022,1,state,Odisha,Realme,1424358
2022,1,state,Odisha,Motorola,193423
2022,1,state,Odisha,OnePlus,164569
2022,1,state,Odisha,Lenovo,141460
2022,1,state,Odisha,Huawei,140367
2022,1,state,Odisha,Apple,128069
2022,1,state,Odisha,Others,949150
2020,1,state,Puducherry,Xiaomi,52862
2020,1,state,Puducherry,Samsung,44909
2020,1,state,Puducherry,Vivo,41283
2020,1,state,Puducherry,Oppo,23192
2020,1,state,Puducherry,Realme,9788
2020,1,state,Puducherry,Huawei,9578
2020,1,state,Puducherry,Apple,8570
2020,1,state,Puducherry,Motorola,7377
2020,1,state,Puducherry,OnePlus,7357
2020,1,state,Puducherry,Lenovo,5654
2020,1,state,Puducherry,Others,20338
2020,2,state,Puducherry,Xiaomi,58140
2020,2,state,Puducherry,Samsung,50005
2020,2,state,Puducherry,Vivo,46687
2020,2,state,Puducherry,Oppo,26188
2020,2,state,Puducherry,Realme,10959
2020,2,state,Puducherry,Huawei,10589
2020,2,state,Puducherry,Apple,9093
2020,2,state,Puducherry,Motorola,7942
2020,2,state,Puducherry,OnePlus,7606
2020,2,state,Puducherry,Lenovo,6028
2020,2,state,Puducherry,Others,22363
2020,3,state,Puducherry,Xiaomi,64189
2020,3,state,Puducherry,Samsung,56159
2020,3,state,Puducherry,Vivo,53650
2020,3,state,Puducherry,Oppo,29888
2020,3,state,Puducherry,Realme,12570
2020,3,state,Puducherry,Huawei,11683
2020,3,state,Puducherry,Apple,9778
2020,3,state,Puducherry,Motorola,8498
2020,3,state,Puducherry,OnePlus,8064
2020,3,state,Puducherry,Lenovo,6464
2020,3,state,Puducherry,Others,24230
2020,4,state,Puducherry,Xiaomi,71555
2020,4,state,Puducherry,Samsung,63620
2020,4,state,Puducherry,Vivo,61208
2020,4,state,Puducherry,Oppo,33860
2020,4,state,Puducherry,Realme,14505
2020,4,state,Puducherry,Huawei,12870
2020,4,state,Puducherry,Apple,10885
2020,4,state,Puducherry,Motorola,9137
2020,4,state,Puducherry,OnePlus,8651
2020,4,state,Puducherry,Lenovo,6934
2020,4,state,Puducherry,Others,26401
2021,1,state,Puducherry,Xiaomi,77315
2021,1,state,Puducherry,Samsung,68574
2021,1,state,Puducherry,Vivo,67958
2021,1,state,Puducherry,Oppo,37061
2021,1,state,Puducherry,Realme,16555
2021,1,state,Puducherry,Huawei,13528
2021,1,state,Puducherry,Apple,11809
2021,1,state,Puducherry,Motorola,9477
2021,1,state,Puducherry,OnePlus,9192
2021,1,state,Puducherry,Lenovo,7061
2021,1,state,Puducherry,Others,27749
2021,2,state,Puducherry,Xiaomi,83067
2021,2,state,Puducherry,Vivo,75036
2021,2,state,Puducherry,Samsung,72364
2021,2,state,Puducherry,Oppo,40051
2021,2,state,Puducherry,Realme,19411
2021,2,state,Puducherry,Huawei,13441
2021,2,state,Puducherry,Apple,12595
2021,2,state,Puducherry,OnePlus,10003
2021,2,state,Puducherry,Motorola,9333
2021,2,state,Puducherry,Lenovo,6729
2021,2,state,Puducherry,Others,27931
2021,3,state,Puducherry,Xiaomi,89382
2021,3,state,Puducherry,Vivo,83355
2021,3,state,Puducherry,Samsung,75347
2021,3,state,Puducherry,Oppo,43803
2021,3,state,Puducherry,Realme,22703
2021,3,state,Puducherry,Apple,13603
2021,3,state,Puducherry,Huawei,13160
2021,3,state,Puducherry,OnePlus,11252
2021,3,state,Puducherry,Motorola,9219
2021,3,state,Puducherry,Lenovo,6496
2021,3,state,Puducherry,Others,28289
2021,4,state,Puducherry,Xiaomi,95031
2021,4,state,Puducherry,Vivo,91633
2021,4,state,Puducherry,Samsung,78438
2021,4,state,Puducherry,Oppo,47542
2021,4,state,Puducherry,Realme,26683
2021,4,state,Puducherry,Apple,15236
2021,4,state,Puducherry,Huawei,12678
2021,4,state,Puducherry,OnePlus,12298
2021,4,state,Puducherry,Motorola,9210
2021,4,state,Puducherry,Lenovo,6149
2021,4,state,Puducherry,Others,28269
2022,1,state,Puducherry,Xiaomi,100081
2022,1,state,Puducherry,Vivo,99079
2022,1,state,Puducherry,Samsung,81419
2022,1,state,Puducherry,Oppo,51105
2022,1,state,Puducherry,Realme,30407
2022,1,state,Puducherry,Apple,16568
2022,1,state,Puducherry,OnePlus,13200
2022,1,state,Puducherry,Huawei,12478
2022,1,state,Puducherry,Motorola,9103
2022,1,state,Puducherry,Lenovo,5955
2022,1,state,Puducherry,Others,28656
2020,1,state,Punjab,Xiaomi,912905
2020,1,state,Punjab,Samsung,851006
2020,1,state,Punjab,Vivo,654259
2020,1,state,Punjab,Oppo,515340
2020,1,state,Punjab,Apple,267276
2020,1,state,Punjab,Realme,126920
2020,1,state,Punjab,OnePlus,46432
2020,1,state,Punjab,Huawei,42483
2020,1,state,Punjab,Motorola,40631
2020,1,state,Punjab,Lenovo,28708
2020,1,state,Punjab,Others,253542
2020,2,state,Punjab,Xiaomi,1025347
2020,2,state,Punjab,Samsung,957955
2020,2,state,Punjab,Vivo,759075
2020,2,state,Punjab,Oppo,599062
2020,2,state,Punjab,Apple,293955
2020,2,state,Punjab,Realme,145881
2020,2,state,Punjab,OnePlus,48354
2020,2,state,Punjab,Huawei,46802
2020,2,state,Punjab,Motorola,42817
2020,2,state,Punjab,Lenovo,30136
2020,2,state,Punjab,Others,276097
2020,3,state,Punjab,Xiaomi,1124885
2020,3,state,Punjab,Samsung,1063448
2020,3,state,Punjab,Vivo,872561
2020,3,state,Punjab,Oppo,675846
2020,3,state,Punjab,Apple,322529
2020,3,state,Punjab,Realme,167279
2020,3,state,Punjab,OnePlus,50950
2020,3,state,Punjab,Huawei,50512
2020,3,state,Punjab,Motorola,44739
2020,3,state,Punjab,Lenovo,31345
2020,3,state,Punjab,Others,290139
2020,4,state,Punjab,Xiaomi,1219022
2020,4,state,Punjab,Samsung,1169264
2020,4,state,Punjab,Vivo,979161
2020,4,state,Punjab,Oppo,750319
2020,4,state,Punjab,Apple,356113
2020,4,state,Punjab,Realme,189809
2020,4,state,Punjab,Huawei,53936
2020,4,state,Punjab,OnePlus,53667
2020,4,state,Punjab,Motorola,46455
2020,4,state,Punjab,HMD Global,32870
2020,4,state,Punjab,Others,307252
2021,1,state,Punjab,Xiaomi,1304479
2021,1,state,Punjab,Samsung,1249727
2021,1,state,Punjab,Vivo,1083200
2021,1,state,Punjab,Oppo,815718
2021,1,state,Punjab,Apple,384485
2021,1,state,Punjab,Realme,212940
2021,1,state,Punjab,OnePlus,56962
2021,1,state,Punjab,Huawei,56391
2021,1,state,Punjab,Motorola,47632
2021,1,state,Punjab,Tecno,35552
2021,1,state,Punjab,Others,321691
2021,2,state,Punjab,Xiaomi,1380642
2021,2,state,Punjab,Samsung,1317948
2021,2,state,Punjab,Vivo,1187613
2021,2,state,Punjab,Oppo,881894
2021,2,state,Punjab,Apple,418009
2021,2,state,Punjab,Realme,250679
2021,2,state,Punjab,OnePlus,61777
2021,2,state,Punjab,Huawei,56066
2021,2,state,Punjab,Motorola,47652
2021,2,state,Punjab,Tecno,44884
2021,2,state,Punjab,Others,329384
2021,3,state,Punjab,Xiaomi,1468863
2021,3,state,Punjab,Samsung,1373929
2021,3,state,Punjab,Vivo,1315799
2021,3,state,Punjab,Oppo,964011
2021,3,state,Punjab,Apple,450178
2021,3,state,Punjab,Realme,292875
2021,3,state,Punjab,OnePlus,71087
2021,3,state,Punjab,Huawei,59682
2021,3,state,Punjab,Tecno,54005
2021,3,state,Punjab,Motorola,47647
2021,3,state,Punjab,Others,336786
2021,4,state,Punjab,Xiaomi,1548508
2021,4,state,Punjab,Samsung,1427734
2021,4,state,Punjab,Vivo,1424349
2021,4,state,Punjab,Oppo,1041175
2021,4,state,Punjab,Apple,497157
2021,4,state,Punjab,Realme,350868
2021,4,state,Punjab,OnePlus,80227
2021,4,state,Punjab,Tecno,62454
2021,4,state,Punjab,Huawei,58314
2021,4,state,Punjab,Motorola,48503
2021,4,state,Punjab,Others,340814
2022,1,state,Punjab,Xiaomi,1619926
2022,1,state,Punjab,Vivo,1523181
2022,1,state,Punjab,Samsung,1477258
2022,1,state,Punjab,Oppo,1119920
2022,1,state,Punjab,Apple,540804
2022,1,state,Punjab,Realme,403062
2022,1,state,Punjab,OnePlus,89199
2022,1,state,Punjab,Tecno,74590
2022,1,state,Punjab,Huawei,58651
2022,1,state,Punjab,Motorola,48805
2022,1,state,Punjab,Others,347330
2020,1,state,Rajasthan,Xiaomi,2776323
2020,1,state,Rajasthan,Vivo,2582003
2020,1,state,Rajasthan,Samsung,2440121
2020,1,state,Rajasthan,Oppo,1591219
2020,1,state,Rajasthan,Realme,608298
2020,1,state,Rajasthan,Apple,267588
2020,1,state,Rajasthan,Huawei,225019
2020,1,state,Rajasthan,OnePlus,170114
2020,1,state,Rajasthan,Gionee,158979
2020,1,state,Rajasthan,Motorola,156126
2020,1,state,Rajasthan,Others,1166263
2020,2,state,Rajasthan,Xiaomi,3073847
2020,2,state,Rajasthan,Vivo,2941265
2020,2,state,Rajasthan,Samsung,2715434
2020,2,state,Rajasthan,Oppo,1799104
2020,2,state,Rajasthan,Realme,689124
2020,2,state,Rajasthan,Apple,283321
2020,2,state,Rajasthan,Huawei,246837
2020,2,state,Rajasthan,Tecno,183365
2020,2,state,Rajasthan,OnePlus,177245
2020,2,state,Rajasthan,Gionee,172589
2020,2,state,Rajasthan,Others,1281070
2020,3,state,Rajasthan,Xiaomi,3353468
2020,3,state,Rajasthan,Vivo,3346801
2020,3,state,Rajasthan,Samsung,2973921
2020,3,state,Rajasthan,Oppo,2001908
2020,3,state,Rajasthan,Realme,784695
2020,3,state,Rajasthan,Apple,302588
2020,3,state,Rajasthan,Huawei,265862
2020,3,state,Rajasthan,Tecno,214914
2020,3,state,Rajasthan,OnePlus,186566
2020,3,state,Rajasthan,Gionee,180038
2020,3,state,Rajasthan,Others,1358651
2020,4,state,Rajasthan,Vivo,3720519
2020,4,state,Rajasthan,Xiaomi,3613815
2020,4,state,Rajasthan,Samsung,3222360
2020,4,state,Rajasthan,Oppo,2201891
2020,4,state,Rajasthan,Realme,880750
2020,4,state,Rajasthan,Apple,323405
2020,4,state,Rajasthan,Huawei,283175
2020,4,state,Rajasthan,Tecno,259273
2020,4,state,Rajasthan,OnePlus,195918
2020,4,state,Rajasthan,Gionee,188604
2020,4,state,Rajasthan,Others,1439784
2021,1,state,Rajasthan,Vivo,4143832
2021,1,state,Rajasthan,Xiaomi,3873176
2021,1,state,Rajasthan,Samsung,3430073
2021,1,state,Rajasthan,Oppo,2390404
2021,1,state,Rajasthan,Realme,987022
2021,1,state,Rajasthan,Apple,347215
2021,1,state,Rajasthan,Tecno,301891
2021,1,state,Rajasthan,Huawei,295928
2021,1,state,Rajasthan,OnePlus,208798
2021,1,state,Rajasthan,Gionee,189685
2021,1,state,Rajasthan,Others,1493064
2021,2,state,Rajasthan,Vivo,4603263
2021,2,state,Rajasthan,Xiaomi,4079016
2021,2,state,Rajasthan,Samsung,3591961
2021,2,state,Rajasthan,Oppo,2591657
2021,2,state,Rajasthan,Realme,1162747
2021,2,state,Rajasthan,Tecno,375642
2021,2,state,Rajasthan,Apple,373677
2021,2,state,Rajasthan,Huawei,291917
2021,2,state,Rajasthan,OnePlus,233039
2021,2,state,Rajasthan,Motorola,188248
2021,2,state,Rajasthan,Others,1489818
2021,3,state,Rajasthan,Vivo,5212563
2021,3,state,Rajasthan,Xiaomi,4289230
2021,3,state,Rajasthan,Samsung,3672997
2021,3,state,Rajasthan,Oppo,2855694
2021,3,state,Rajasthan,Realme,1363093
2021,3,state,Rajasthan,Tecno,456211
2021,3,state,Rajasthan,Apple,403105
2021,3,state,Rajasthan,Huawei,298651
2021,3,state,Rajasthan,OnePlus,283924
2021,3,state,Rajasthan,Motorola,186498
2021,3,state,Rajasthan,Others,1477499
2021,4,state,Rajasthan,Vivo,5751824
2021,4,state,Rajasthan,Xiaomi,4469665
2021,4,state,Rajasthan,Samsung,3782393
2021,4,state,Rajasthan,Oppo,3095179
2021,4,state,Rajasthan,Realme,1624796
2021,4,state,Rajasthan,Tecno,521804
2021,4,state,Rajasthan,Apple,462924
2021,4,state,Rajasthan,OnePlus,336937
2021,4,state,Rajasthan,Huawei,287470
2021,4,state,Rajasthan,Motorola,189233
2021,4,state,Rajasthan,Others,1454977
2022,1,state,Rajasthan,Vivo,6252325
2022,1,state,Rajasthan,Xiaomi,4620642
2022,1,state,Rajasthan,Samsung,3887688
2022,1,state,Rajasthan,Oppo,3333119
2022,1,state,Rajasthan,Realme,1857144
2022,1,state,Rajasthan,Tecno,613379
2022,1,state,Rajasthan,Apple,510886
2022,1,state,Rajasthan,OnePlus,385558
2022,1,state,Rajasthan,Huawei,284638
2022,1,state,Rajasthan,Motorola,189003
2022,1,state,Rajasthan,Others,1464475
2020,1,state,Sikkim,Samsung,33471
2020,1,state,Sikkim,Xiaomi,22619
2020,1,state,Sikkim,Vivo,15342
2020,1,state,Sikkim,Oppo,10442
2020,1,state,Sikkim,Realme,4166
2020,1,state,Sikkim,Apple,3439
2020,1,state,Sikkim,Motorola,1728
2020,1,state,Sikkim,OnePlus,1548
2020,1,state,Sikkim,Lenovo,1491
2020,1,state,Sikkim,HMD Global,1394
2020,1,state,Sikkim,Others,8991
2020,2,state,Sikkim,Samsung,38977
2020,2,state,Sikkim,Xiaomi,25245
2020,2,state,Sikkim,Vivo,18182
2020,2,state,Sikkim,Oppo,12295
2020,2,state,Sikkim,Realme,4814
2020,2,state,Sikkim,Apple,3701
2020,2,state,Sikkim,Motorola,1821
2020,2,state,Sikkim,HMD Global,1669
2020,2,state,Sikkim,OnePlus,1607
2020,2,state,Sikkim,Lenovo,1576
2020,2,state,Sikkim,Others,10034
2020,3,state,Sikkim,Samsung,44424
2020,3,state,Sikkim,Xiaomi,27830
2020,3,state,Sikkim,Vivo,21086
2020,3,state,Sikkim,Oppo,14009
2020,3,state,Sikkim,Realme,5459
2020,3,state,Sikkim,Apple,4035
2020,3,state,Sikkim,HMD Global,1906
2020,3,state,Sikkim,Motorola,1879
2020,3,state,Sikkim,OnePlus,1694
2020,3,state,Sikkim,Lenovo,1657
2020,3,state,Sikkim,Others,10794
2020,4,state,Sikkim,Samsung,49275
2020,4,state,Sikkim,Xiaomi,30296
2020,4,state,Sikkim,Vivo,23560
2020,4,state,Sikkim,Oppo,15658
2020,4,state,Sikkim,Realme,6245
2020,4,state,Sikkim,Apple,4413
2020,4,state,Sikkim,HMD Global,2070
2020,4,state,Sikkim,Motorola,1984
2020,4,state,Sikkim,OnePlus,1764
2020,4,state,Sikkim,Lenovo,1714
2020,4,state,Sikkim,Others,11564
2021,1,state,Sikkim,Samsung,52629
2021,1,state,Sikkim,Xiaomi,32524
2021,1,state,Sikkim,Vivo,26109
2021,1,state,Sikkim,Oppo,16921
2021,1,state,Sikkim,Realme,7053
2021,1,state,Sikkim,Apple,4803
2021,1,state,Sikkim,HMD Global,2163
2021,1,state,Sikkim,Motorola,2031
2021,1,state,Sikkim,OnePlus,1924
2021,1,state,Sikkim,Huawei,1738
2021,1,state,Sikkim,Others,12318
2021,2,state,Sikkim,Samsung,55452
2021,2,state,Sikkim,Xiaomi,34745
2021,2,state,Sikkim,Vivo,28736
2021,2,state,Sikkim,Oppo,18141
2021,2,state,Sikkim,Realme,8547
2021,2,state,Sikkim,Apple,5244
2021,2,state,Sikkim,HMD Global,2238
2021,2,state,Sikkim,OnePlus,2072
2021,2,state,Sikkim,Motorola,2043
2021,2,state,Sikkim,Tecno,1729
2021,2,state,Sikkim,Others,12793
2021,3,state,Sikkim,Samsung,57652
2021,3,state,Sikkim,Xiaomi,37473
2021,3,state,Sikkim,Vivo,32054
2021,3,state,Sikkim,Oppo,19674
2021,3,state,Sikkim,Realme,10359
2021,3,state,Sikkim,Apple,5768
2021,3,state,Sikkim,OnePlus,2450
2021,3,state,Sikkim,HMD Global,2212
2021,3,state,Sikkim,Tecno,2190
2021,3,state,Sikkim,Motorola,2041
2021,3,state,Sikkim,Others,12820
2021,4,state,Sikkim,Samsung,59868
2021,4,state,Sikkim,Xiaomi,39826
2021,4,state,Sikkim,Vivo,34807
2021,4,state,Sikkim,Oppo,20992
2021,4,state,Sikkim,Realme,12763
2021,4,state,Sikkim,Apple,6458
2021,4,state,Sikkim,OnePlus,2920
2021,4,state,Sikkim,Tecno,2588
2021,4,state,Sikkim,HMD Global,2358
2021,4,state,Sikkim,Motorola,2089
2021,4,state,Sikkim,Others,12738
2022,1,state,Sikkim,Samsung,61996
2022,1,state,Sikkim,Xiaomi,41866
2022,1,state,Sikkim,Vivo,37402
2022,1,state,Sikkim,Oppo,22501
2022,1,state,Sikkim,Realme,14771
2022,1,state,Sikkim,Apple,7058
2022,1,state,Sikkim,OnePlus,3294
2022,1,state,Sikkim,Tecno,3147
2022,1,state,Sikkim,HMD Global,2316
2022,1,state,Sikkim,Motorola,2125
2022,1,state,Sikkim,Others,13140
2020,1,state,Tamil Nadu,Xiaomi,2602334
2020,1,state,Tamil Nadu,Samsung,2037120
2020,1,state,Tamil Nadu,Vivo,1937792
2020,1,state,Tamil Nadu,Oppo,1109430
2020,1,state,Tamil Nadu,Realme,450799
2020,1,state,Tamil Nadu,Motorola,395956
2020,1,state,Tamil Nadu,Huawei,370773
2020,1,state,Tamil Nadu,Apple,333073
2020,1,state,Tamil Nadu,Lenovo,308388
2020,1,state,Tamil Nadu,OnePlus,293970
2020,1,state,Tamil Nadu,Others,1032733
2020,2,state,Tamil Nadu,Xiaomi,2891155
2020,2,state,Tamil Nadu,Samsung,2285005
2020,2,state,Tamil Nadu,Vivo,2216953
2020,2,state,Tamil Nadu,Oppo,1270624
2020,2,state,Tamil Nadu,Realme,512202
2020,2,state,Tamil Nadu,Motorola,430995
2020,2,state,Tamil Nadu,Huawei,410511
2020,2,state,Tamil Nadu,Apple,352063
2020,2,state,Tamil Nadu,Lenovo,331665
2020,2,state,Tamil Nadu,OnePlus,305910
2020,2,state,Tamil Nadu,Others,1143703
2020,3,state,Tamil Nadu,Xiaomi,3217633
2020,3,state,Tamil Nadu,Vivo,2577603
2020,3,state,Tamil Nadu,Samsung,2574986
2020,3,state,Tamil Nadu,Oppo,1456520
2020,3,state,Tamil Nadu,Realme,592254
2020,3,state,Tamil Nadu,Motorola,466225
2020,3,state,Tamil Nadu,Huawei,452345
2020,3,state,Tamil Nadu,Apple,378323
2020,3,state,Tamil Nadu,Lenovo,357461
2020,3,state,Tamil Nadu,OnePlus,324336
2020,3,state,Tamil Nadu,Others,1245765
2020,4,state,Tamil Nadu,Xiaomi,3595631
2020,4,state,Tamil Nadu,Vivo,2971084
2020,4,state,Tamil Nadu,Samsung,2918795
2020,4,state,Tamil Nadu,Oppo,1665487
2020,4,state,Tamil Nadu,Realme,690401
2020,4,state,Tamil Nadu,Motorola,503120
2020,4,state,Tamil Nadu,Huawei,497653
2020,4,state,Tamil Nadu,Apple,417632
2020,4,state,Tamil Nadu,Lenovo,385136
2020,4,state,Tamil Nadu,OnePlus,347722
2020,4,state,Tamil Nadu,Others,1364925
2021,1,state,Tamil Nadu,Xiaomi,3887022
2021,1,state,Tamil Nadu,Vivo,3309321
2021,1,state,Tamil Nadu,Samsung,3143951
2021,1,state,Tamil Nadu,Oppo,1825392
2021,1,state,Tamil Nadu,Realme,782154
2021,1,state,Tamil Nadu,Huawei,522223
2021,1,state,Tamil Nadu,Motorola,518191
2021,1,state,Tamil Nadu,Apple,449432
2021,1,state,Tamil Nadu,Lenovo,389630
2021,1,state,Tamil Nadu,OnePlus,369966
2021,1,state,Tamil Nadu,Others,1435326
2021,2,state,Tamil Nadu,Xiaomi,4159447
2021,2,state,Tamil Nadu,Vivo,3648711
2021,2,state,Tamil Nadu,Samsung,3335419
2021,2,state,Tamil Nadu,Oppo,1982731
2021,2,state,Tamil Nadu,Realme,924040
2021,2,state,Tamil Nadu,Huawei,515007
2021,2,state,Tamil Nadu,Motorola,513680
2021,2,state,Tamil Nadu,Apple,481336
2021,2,state,Tamil Nadu,OnePlus,400480
2021,2,state,Tamil Nadu,Lenovo,375748
2021,2,state,Tamil Nadu,Others,1467943
2021,3,state,Tamil Nadu,Xiaomi,4464525
2021,3,state,Tamil Nadu,Vivo,4059800
2021,3,state,Tamil Nadu,Samsung,3487967
2021,3,state,Tamil Nadu,Oppo,2182951
2021,3,state,Tamil Nadu,Realme,1086229
2021,3,state,Tamil Nadu,Apple,516731
2021,3,state,Tamil Nadu,Huawei,514394
2021,3,state,Tamil Nadu,Motorola,504404
2021,3,state,Tamil Nadu,OnePlus,454175
2021,3,state,Tamil Nadu,Lenovo,358008
2021,3,state,Tamil Nadu,Others,1498256
2021,4,state,Tamil Nadu,Xiaomi,4737458
2021,4,state,Tamil Nadu,Vivo,4457962
2021,4,state,Tamil Nadu,Samsung,3636646
2021,4,state,Tamil Nadu,Oppo,2390692
2021,4,state,Tamil Nadu,Realme,1288203
2021,4,state,Tamil Nadu,Apple,575168
2021,4,state,Tamil Nadu,OnePlus,507178
2021,4,state,Tamil Nadu,Motorola,501002
2021,4,state,Tamil Nadu,Huawei,493892
2021,4,state,Tamil Nadu,Lenovo,336045
2021,4,state,Tamil Nadu,Others,1508896
2022,1,state,Tamil Nadu,Xiaomi,4978558
2022,1,state,Tamil Nadu,Vivo,4823657
2022,1,state,Tamil Nadu,Samsung,3775700
2022,1,state,Tamil Nadu,Oppo,2599406
2022,1,state,Tamil Nadu,Realme,1468106
2022,1,state,Tamil Nadu,Apple,624113
2022,1,state,Tamil Nadu,OnePlus,549762
2022,1,state,Tamil Nadu,Motorola,495397
2022,1,state,Tamil Nadu,Huawei,485896
2022,1,state,Tamil Nadu,Lenovo,331152
2022,1,state,Tamil Nadu,Others,1535273
2020,1,state,Telangana,Xiaomi,3226261
2020,1,state,Telangana,Samsung,2521157
